state,zip,phone,mc,score,sample,stateavg
AZ,85222,5203816453,PN-2,65%,133 patients,AZ_PN-2
AZ,85222,5203816453,PN-3B,89%,141 patients,AZ_PN-3B
AZ,85222,5203816453,PN-4,92%,71 patients,AZ_PN-4
AZ,85222,5203816453,PN-5C,88%,187 patients,AZ_PN-5C
AZ,85222,5203816453,PN-6,74%,120 patients,AZ_PN-6
AZ,85222,5203816453,PN-7,60%,120 patients,AZ_PN-7
AZ,85222,5203816453,SCIP-CARD-2,96%,46 patients,AZ_SCIP-CARD-2
AZ,85222,5203816453,SCIP-INF-1,92%,350 patients,AZ_SCIP-INF-1
AZ,85222,5203816453,SCIP-INF-2,97%,347 patients,AZ_SCIP-INF-2
AZ,85222,5203816453,SCIP-INF-3,72%,341 patients,AZ_SCIP-INF-3
AZ,85222,5203816453,SCIP-INF-4,,0 patients,AZ_SCIP-INF-4
AZ,85222,5203816453,SCIP-INF-6,98%,476 patients,AZ_SCIP-INF-6
AZ,85222,5203816453,SCIP-VTE-1,66%,171 patients,AZ_SCIP-VTE-1
AZ,85222,5203816453,SCIP-VTE-2,60%,167 patients,AZ_SCIP-VTE-2
AZ,85008,6023445011,AMI-1,100%,59 patients,AZ_AMI-1
AZ,85008,6023445011,AMI-2,98%,46 patients,AZ_AMI-2
AZ,85008,6023445011,AMI-3,100%,9 patients,AZ_AMI-3
AZ,85008,6023445011,AMI-4,92%,24 patients,AZ_AMI-4
AZ,85008,6023445011,AMI-5,96%,46 patients,AZ_AMI-5
AZ,85008,6023445011,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85008,6023445011,AMI-8A,59%,17 patients,AZ_AMI-8A
AZ,85008,6023445011,HF-1,82%,127 patients,AZ_HF-1
AZ,85008,6023445011,HF-2,97%,147 patients,AZ_HF-2
AZ,85008,6023445011,HF-3,88%,97 patients,AZ_HF-3
AZ,85008,6023445011,HF-4,92%,53 patients,AZ_HF-4
AZ,85008,6023445011,PN-2,63%,46 patients,AZ_PN-2
AZ,85008,6023445011,PN-3B,96%,118 patients,AZ_PN-3B
AZ,85008,6023445011,PN-4,96%,67 patients,AZ_PN-4
AZ,85008,6023445011,PN-5C,92%,115 patients,AZ_PN-5C
AZ,85008,6023445011,PN-6,86%,81 patients,AZ_PN-6
AZ,85008,6023445011,PN-7,73%,66 patients,AZ_PN-7
AZ,85008,6023445011,SCIP-CARD-2,71%,17 patients,AZ_SCIP-CARD-2
AZ,85008,6023445011,SCIP-INF-1,96%,129 patients,AZ_SCIP-INF-1
AZ,85008,6023445011,SCIP-INF-2,99%,129 patients,AZ_SCIP-INF-2
AZ,85008,6023445011,SCIP-INF-3,92%,125 patients,AZ_SCIP-INF-3
AZ,85008,6023445011,SCIP-INF-4,50%,2 patients,AZ_SCIP-INF-4
AZ,85008,6023445011,SCIP-INF-6,99%,235 patients,AZ_SCIP-INF-6
AZ,85008,6023445011,SCIP-VTE-1,74%,129 patients,AZ_SCIP-VTE-1
AZ,85008,6023445011,SCIP-VTE-2,73%,128 patients,AZ_SCIP-VTE-2
AZ,86001,9287732009,AMI-1,99%,82 patients,AZ_AMI-1
AZ,86001,9287732009,AMI-2,98%,124 patients,AZ_AMI-2
AZ,86001,9287732009,AMI-3,96%,24 patients,AZ_AMI-3
AZ,86001,9287732009,AMI-4,100%,39 patients,AZ_AMI-4
AZ,86001,9287732009,AMI-5,100%,114 patients,AZ_AMI-5
AZ,86001,9287732009,AMI-7A,,0 patients,AZ_AMI-7A
AZ,86001,9287732009,AMI-8A,56%,27 patients,AZ_AMI-8A
AZ,86001,9287732009,HF-1,71%,115 patients,AZ_HF-1
AZ,86001,9287732009,HF-2,99%,133 patients,AZ_HF-2
AZ,86001,9287732009,HF-3,96%,51 patients,AZ_HF-3
AZ,86001,9287732009,HF-4,97%,31 patients,AZ_HF-4
AZ,86001,9287732009,PN-2,67%,81 patients,AZ_PN-2
AZ,86001,9287732009,PN-3B,91%,91 patients,AZ_PN-3B
AZ,86001,9287732009,PN-4,93%,43 patients,AZ_PN-4
AZ,86001,9287732009,PN-5C,92%,104 patients,AZ_PN-5C
AZ,86001,9287732009,PN-6,85%,65 patients,AZ_PN-6
AZ,86001,9287732009,PN-7,69%,77 patients,AZ_PN-7
AZ,86001,9287732009,SCIP-CARD-2,92%,52 patients,AZ_SCIP-CARD-2
AZ,86001,9287732009,SCIP-INF-1,92%,433 patients,AZ_SCIP-INF-1
AZ,86001,9287732009,SCIP-INF-2,97%,441 patients,AZ_SCIP-INF-2
AZ,86001,9287732009,SCIP-INF-3,83%,417 patients,AZ_SCIP-INF-3
AZ,86001,9287732009,SCIP-INF-4,97%,126 patients,AZ_SCIP-INF-4
AZ,86001,9287732009,SCIP-INF-6,99%,613 patients,AZ_SCIP-INF-6
AZ,86001,9287732009,SCIP-VTE-1,77%,208 patients,AZ_SCIP-VTE-1
AZ,86001,9287732009,SCIP-VTE-2,76%,207 patients,AZ_SCIP-VTE-2
AZ,85013,6024063000,AMI-1,100%,121 patients,AZ_AMI-1
AZ,85013,6024063000,AMI-2,100%,131 patients,AZ_AMI-2
AZ,85013,6024063000,AMI-3,96%,26 patients,AZ_AMI-3
AZ,85013,6024063000,AMI-4,100%,73 patients,AZ_AMI-4
AZ,85013,6024063000,AMI-5,100%,97 patients,AZ_AMI-5
AZ,85013,6024063000,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85013,6024063000,AMI-8A,82%,28 patients,AZ_AMI-8A
AZ,85013,6024063000,HF-1,93%,269 patients,AZ_HF-1
AZ,85013,6024063000,HF-2,100%,304 patients,AZ_HF-2
AZ,85013,6024063000,HF-3,98%,168 patients,AZ_HF-3
AZ,85013,6024063000,HF-4,100%,120 patients,AZ_HF-4
AZ,85013,6024063000,PN-2,89%,186 patients,AZ_PN-2
AZ,85013,6024063000,PN-3B,97%,272 patients,AZ_PN-3B
AZ,85013,6024063000,PN-4,91%,119 patients,AZ_PN-4
AZ,85013,6024063000,PN-5C,98%,233 patients,AZ_PN-5C
AZ,85013,6024063000,PN-6,93%,163 patients,AZ_PN-6
AZ,85013,6024063000,PN-7,89%,158 patients,AZ_PN-7
AZ,85013,6024063000,SCIP-CARD-2,92%,88 patients,AZ_SCIP-CARD-2
AZ,85013,6024063000,SCIP-INF-1,95%,333 patients,AZ_SCIP-INF-1
AZ,85013,6024063000,SCIP-INF-2,98%,342 patients,AZ_SCIP-INF-2
AZ,85013,6024063000,SCIP-INF-3,84%,307 patients,AZ_SCIP-INF-3
AZ,85013,6024063000,SCIP-INF-4,92%,154 patients,AZ_SCIP-INF-4
AZ,85013,6024063000,SCIP-INF-6,99%,606 patients,AZ_SCIP-INF-6
AZ,85013,6024063000,SCIP-VTE-1,92%,226 patients,AZ_SCIP-VTE-1
AZ,85013,6024063000,SCIP-VTE-2,88%,226 patients,AZ_SCIP-VTE-2
AZ,85015,6022490212,AMI-1,99%,108 patients,AZ_AMI-1
AZ,85015,6022490212,AMI-2,98%,117 patients,AZ_AMI-2
AZ,85015,6022490212,AMI-3,97%,33 patients,AZ_AMI-3
AZ,85015,6022490212,AMI-4,100%,47 patients,AZ_AMI-4
AZ,85015,6022490212,AMI-5,97%,111 patients,AZ_AMI-5
AZ,85015,6022490212,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85015,6022490212,AMI-8A,46%,35 patients,AZ_AMI-8A
AZ,85015,6022490212,HF-1,92%,144 patients,AZ_HF-1
AZ,85015,6022490212,HF-2,96%,160 patients,AZ_HF-2
AZ,85015,6022490212,HF-3,100%,45 patients,AZ_HF-3
AZ,85015,6022490212,HF-4,97%,29 patients,AZ_HF-4
AZ,85015,6022490212,PN-2,68%,102 patients,AZ_PN-2
AZ,85015,6022490212,PN-3B,87%,113 patients,AZ_PN-3B
AZ,85015,6022490212,PN-4,99%,87 patients,AZ_PN-4
AZ,85015,6022490212,PN-5C,88%,176 patients,AZ_PN-5C
AZ,85015,6022490212,PN-6,73%,127 patients,AZ_PN-6
AZ,85015,6022490212,PN-7,77%,95 patients,AZ_PN-7
AZ,85015,6022490212,SCIP-CARD-2,73%,108 patients,AZ_SCIP-CARD-2
AZ,85015,6022490212,SCIP-INF-1,90%,641 patients,AZ_SCIP-INF-1
AZ,85015,6022490212,SCIP-INF-2,88%,652 patients,AZ_SCIP-INF-2
AZ,85015,6022490212,SCIP-INF-3,80%,622 patients,AZ_SCIP-INF-3
AZ,85015,6022490212,SCIP-INF-4,95%,101 patients,AZ_SCIP-INF-4
AZ,85015,6022490212,SCIP-INF-6,99%,790 patients,AZ_SCIP-INF-6
AZ,85015,6022490212,SCIP-VTE-1,79%,275 patients,AZ_SCIP-VTE-1
AZ,85015,6022490212,SCIP-VTE-2,78%,274 patients,AZ_SCIP-VTE-2
AZ,85541,9284743222,AMI-1,100%,6 patients,AZ_AMI-1
AZ,85541,9284743222,AMI-2,100%,3 patients,AZ_AMI-2
AZ,85541,9284743222,AMI-3,,0 patients,AZ_AMI-3
AZ,85541,9284743222,AMI-4,,0 patients,AZ_AMI-4
AZ,85541,9284743222,AMI-5,100%,4 patients,AZ_AMI-5
AZ,85541,9284743222,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85541,9284743222,AMI-8A,,0 patients,AZ_AMI-8A
AZ,85541,9284743222,HF-1,90%,40 patients,AZ_HF-1
AZ,85541,9284743222,HF-2,94%,48 patients,AZ_HF-2
AZ,85541,9284743222,HF-3,100%,15 patients,AZ_HF-3
AZ,85541,9284743222,HF-4,90%,10 patients,AZ_HF-4
AZ,85541,9284743222,PN-2,98%,83 patients,AZ_PN-2
AZ,85541,9284743222,PN-3B,95%,77 patients,AZ_PN-3B
AZ,85541,9284743222,PN-4,100%,33 patients,AZ_PN-4
AZ,85541,9284743222,PN-5C,100%,97 patients,AZ_PN-5C
AZ,85541,9284743222,PN-6,88%,80 patients,AZ_PN-6
AZ,85541,9284743222,PN-7,98%,45 patients,AZ_PN-7
AZ,85541,9284743222,SCIP-CARD-2,100%,16 patients,AZ_SCIP-CARD-2
AZ,85541,9284743222,SCIP-INF-1,95%,62 patients,AZ_SCIP-INF-1
AZ,85541,9284743222,SCIP-INF-2,94%,62 patients,AZ_SCIP-INF-2
AZ,85541,9284743222,SCIP-INF-3,93%,59 patients,AZ_SCIP-INF-3
AZ,85541,9284743222,SCIP-INF-4,,0 patients,AZ_SCIP-INF-4
AZ,85541,9284743222,SCIP-INF-6,100%,166 patients,AZ_SCIP-INF-6
AZ,85541,9284743222,SCIP-VTE-1,93%,81 patients,AZ_SCIP-VTE-1
AZ,85541,9284743222,SCIP-VTE-2,93%,81 patients,AZ_SCIP-VTE-2
AZ,85224,4809634561,AMI-1,99%,181 patients,AZ_AMI-1
AZ,85224,4809634561,AMI-2,98%,246 patients,AZ_AMI-2
AZ,85224,4809634561,AMI-3,89%,47 patients,AZ_AMI-3
AZ,85224,4809634561,AMI-4,100%,92 patients,AZ_AMI-4
AZ,85224,4809634561,AMI-5,100%,244 patients,AZ_AMI-5
AZ,85224,4809634561,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85224,4809634561,AMI-8A,89%,47 patients,AZ_AMI-8A
AZ,85224,4809634561,HF-1,87%,220 patients,AZ_HF-1
AZ,85224,4809634561,HF-2,100%,248 patients,AZ_HF-2
AZ,85224,4809634561,HF-3,89%,91 patients,AZ_HF-3
AZ,85224,4809634561,HF-4,100%,29 patients,AZ_HF-4
AZ,85224,4809634561,PN-2,95%,132 patients,AZ_PN-2
AZ,85224,4809634561,PN-3B,95%,132 patients,AZ_PN-3B
AZ,85224,4809634561,PN-4,96%,47 patients,AZ_PN-4
AZ,85224,4809634561,PN-5C,99%,125 patients,AZ_PN-5C
AZ,85224,4809634561,PN-6,90%,102 patients,AZ_PN-6
AZ,85224,4809634561,PN-7,94%,83 patients,AZ_PN-7
AZ,85224,4809634561,SCIP-CARD-2,79%,91 patients,AZ_SCIP-CARD-2
AZ,85224,4809634561,SCIP-INF-1,97%,382 patients,AZ_SCIP-INF-1
AZ,85224,4809634561,SCIP-INF-2,99%,385 patients,AZ_SCIP-INF-2
AZ,85224,4809634561,SCIP-INF-3,86%,319 patients,AZ_SCIP-INF-3
AZ,85224,4809634561,SCIP-INF-4,95%,127 patients,AZ_SCIP-INF-4
AZ,85224,4809634561,SCIP-INF-6,100%,597 patients,AZ_SCIP-INF-6
AZ,85224,4809634561,SCIP-VTE-1,93%,186 patients,AZ_SCIP-VTE-1
AZ,85224,4809634561,SCIP-VTE-2,85%,185 patients,AZ_SCIP-VTE-2
AZ,85006,6022518156,AMI-1,100%,68 patients,AZ_AMI-1
AZ,85006,6022518156,AMI-2,100%,98 patients,AZ_AMI-2
AZ,85006,6022518156,AMI-3,89%,19 patients,AZ_AMI-3
AZ,85006,6022518156,AMI-4,98%,41 patients,AZ_AMI-4
AZ,85006,6022518156,AMI-5,99%,93 patients,AZ_AMI-5
AZ,85006,6022518156,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85006,6022518156,AMI-8A,72%,18 patients,AZ_AMI-8A
AZ,85006,6022518156,HF-1,77%,115 patients,AZ_HF-1
AZ,85006,6022518156,HF-2,96%,130 patients,AZ_HF-2
AZ,85006,6022518156,HF-3,100%,39 patients,AZ_HF-3
AZ,85006,6022518156,HF-4,97%,29 patients,AZ_HF-4
AZ,85006,6022518156,PN-2,89%,89 patients,AZ_PN-2
AZ,85006,6022518156,PN-3B,89%,167 patients,AZ_PN-3B
AZ,85006,6022518156,PN-4,96%,99 patients,AZ_PN-4
AZ,85006,6022518156,PN-5C,92%,163 patients,AZ_PN-5C
AZ,85006,6022518156,PN-6,92%,134 patients,AZ_PN-6
AZ,85006,6022518156,PN-7,90%,92 patients,AZ_PN-7
AZ,85006,6022518156,SCIP-CARD-2,96%,108 patients,AZ_SCIP-CARD-2
AZ,85006,6022518156,SCIP-INF-1,97%,501 patients,AZ_SCIP-INF-1
AZ,85006,6022518156,SCIP-INF-2,94%,504 patients,AZ_SCIP-INF-2
AZ,85006,6022518156,SCIP-INF-3,87%,436 patients,AZ_SCIP-INF-3
AZ,85006,6022518156,SCIP-INF-4,86%,36 patients,AZ_SCIP-INF-4
AZ,85006,6022518156,SCIP-INF-6,99%,810 patients,AZ_SCIP-INF-6
AZ,85006,6022518156,SCIP-VTE-1,92%,304 patients,AZ_SCIP-VTE-1
AZ,85006,6022518156,SCIP-VTE-2,91%,302 patients,AZ_SCIP-VTE-2
AZ,85251,4808824000,AMI-1,100%,185 patients,AZ_AMI-1
AZ,85251,4808824000,AMI-2,99%,163 patients,AZ_AMI-2
AZ,85251,4808824000,AMI-3,93%,14 patients,AZ_AMI-3
AZ,85251,4808824000,AMI-4,100%,50 patients,AZ_AMI-4
AZ,85251,4808824000,AMI-5,100%,146 patients,AZ_AMI-5
AZ,85251,4808824000,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85251,4808824000,AMI-8A,81%,47 patients,AZ_AMI-8A
AZ,85251,4808824000,HF-1,69%,237 patients,AZ_HF-1
AZ,85251,4808824000,HF-2,99%,281 patients,AZ_HF-2
AZ,85251,4808824000,HF-3,90%,61 patients,AZ_HF-3
AZ,85251,4808824000,HF-4,100%,52 patients,AZ_HF-4
AZ,85251,4808824000,PN-2,94%,119 patients,AZ_PN-2
AZ,85251,4808824000,PN-3B,99%,100 patients,AZ_PN-3B
AZ,85251,4808824000,PN-4,100%,54 patients,AZ_PN-4
AZ,85251,4808824000,PN-5C,96%,121 patients,AZ_PN-5C
AZ,85251,4808824000,PN-6,97%,67 patients,AZ_PN-6
AZ,85251,4808824000,PN-7,74%,94 patients,AZ_PN-7
AZ,85251,4808824000,SCIP-CARD-2,81%,97 patients,AZ_SCIP-CARD-2
AZ,85251,4808824000,SCIP-INF-1,93%,399 patients,AZ_SCIP-INF-1
AZ,85251,4808824000,SCIP-INF-2,98%,403 patients,AZ_SCIP-INF-2
AZ,85251,4808824000,SCIP-INF-3,87%,368 patients,AZ_SCIP-INF-3
AZ,85251,4808824000,SCIP-INF-4,95%,98 patients,AZ_SCIP-INF-4
AZ,85635,5204584641,PN-6,95%,77 patients,AZ_PN-6
AZ,85635,5204584641,PN-7,81%,77 patients,AZ_PN-7
AZ,85635,5204584641,SCIP-CARD-2,72%,36 patients,AZ_SCIP-CARD-2
AZ,85635,5204584641,SCIP-INF-1,94%,230 patients,AZ_SCIP-INF-1
AZ,85635,5204584641,SCIP-INF-2,94%,227 patients,AZ_SCIP-INF-2
AZ,85635,5204584641,SCIP-INF-3,85%,221 patients,AZ_SCIP-INF-3
AZ,85635,5204584641,SCIP-INF-4,,0 patients,AZ_SCIP-INF-4
AZ,85635,5204584641,SCIP-INF-6,96%,355 patients,AZ_SCIP-INF-6
AZ,85635,5204584641,SCIP-VTE-1,84%,171 patients,AZ_SCIP-VTE-1
AZ,85635,5204584641,SCIP-VTE-2,86%,167 patients,AZ_SCIP-VTE-2
AZ,86409,9287572101,AMI-1,98%,158 patients,AZ_AMI-1
AZ,86409,9287572101,AMI-2,93%,137 patients,AZ_AMI-2
AZ,86409,9287572101,AMI-3,84%,31 patients,AZ_AMI-3
AZ,86409,9287572101,AMI-4,100%,57 patients,AZ_AMI-4
AZ,86409,9287572101,AMI-5,95%,137 patients,AZ_AMI-5
AZ,86409,9287572101,AMI-7A,,0 patients,AZ_AMI-7A
AZ,86409,9287572101,AMI-8A,74%,34 patients,AZ_AMI-8A
AZ,86409,9287572101,HF-1,71%,271 patients,AZ_HF-1
AZ,86409,9287572101,HF-2,95%,293 patients,AZ_HF-2
AZ,86409,9287572101,HF-3,94%,111 patients,AZ_HF-3
AZ,86409,9287572101,HF-4,97%,68 patients,AZ_HF-4
AZ,86409,9287572101,PN-2,95%,209 patients,AZ_PN-2
AZ,86409,9287572101,PN-3B,92%,291 patients,AZ_PN-3B
AZ,86409,9287572101,PN-4,99%,142 patients,AZ_PN-4
AZ,86409,9287572101,PN-5C,98%,280 patients,AZ_PN-5C
AZ,86409,9287572101,PN-6,94%,188 patients,AZ_PN-6
AZ,86409,9287572101,PN-7,94%,177 patients,AZ_PN-7
AZ,86409,9287572101,SCIP-CARD-2,73%,51 patients,AZ_SCIP-CARD-2
AZ,86409,9287572101,SCIP-INF-1,94%,263 patients,AZ_SCIP-INF-1
AZ,86409,9287572101,SCIP-INF-2,96%,259 patients,AZ_SCIP-INF-2
AZ,86409,9287572101,SCIP-INF-3,85%,254 patients,AZ_SCIP-INF-3
AZ,86409,9287572101,SCIP-INF-4,,0 patients,AZ_SCIP-INF-4
AZ,86409,9287572101,SCIP-INF-6,100%,414 patients,AZ_SCIP-INF-6
AZ,86409,9287572101,SCIP-VTE-1,80%,202 patients,AZ_SCIP-VTE-1
AZ,86409,9287572101,SCIP-VTE-2,74%,202 patients,AZ_SCIP-VTE-2
AZ,85351,6239777211,AMI-1,100%,258 patients,AZ_AMI-1
AZ,85351,6239777211,AMI-2,100%,262 patients,AZ_AMI-2
AZ,85351,6239777211,AMI-3,84%,44 patients,AZ_AMI-3
AZ,85351,6239777211,AMI-4,100%,54 patients,AZ_AMI-4
AZ,85351,6239777211,AMI-5,99%,271 patients,AZ_AMI-5
AZ,85351,6239777211,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85351,6239777211,AMI-8A,100%,28 patients,AZ_AMI-8A
AZ,85351,6239777211,HF-1,80%,269 patients,AZ_HF-1
AZ,85351,6239777211,HF-2,99%,348 patients,AZ_HF-2
AZ,85351,6239777211,HF-3,86%,116 patients,AZ_HF-3
AZ,85351,6239777211,HF-4,100%,28 patients,AZ_HF-4
AZ,85351,6239777211,PN-2,91%,184 patients,AZ_PN-2
AZ,85351,6239777211,PN-3B,97%,105 patients,AZ_PN-3B
AZ,85351,6239777211,PN-4,100%,36 patients,AZ_PN-4
AZ,85351,6239777211,PN-5C,97%,133 patients,AZ_PN-5C
AZ,85351,6239777211,PN-6,91%,94 patients,AZ_PN-6
AZ,85351,6239777211,PN-7,89%,99 patients,AZ_PN-7
AZ,85351,6239777211,SCIP-CARD-2,90%,175 patients,AZ_SCIP-CARD-2
AZ,85351,6239777211,SCIP-INF-1,97%,672 patients,AZ_SCIP-INF-1
AZ,85351,6239777211,SCIP-INF-2,97%,681 patients,AZ_SCIP-INF-2
AZ,85351,6239777211,SCIP-INF-3,90%,648 patients,AZ_SCIP-INF-3
AZ,85351,6239777211,SCIP-INF-4,92%,248 patients,AZ_SCIP-INF-4
AZ,85351,6239777211,SCIP-INF-6,95%,920 patients,AZ_SCIP-INF-6
AZ,85351,6239777211,SCIP-VTE-1,92%,324 patients,AZ_SCIP-VTE-1
AZ,85351,6239777211,SCIP-VTE-2,87%,323 patients,AZ_SCIP-VTE-2
AZ,85901,9285374375,AMI-1,92%,36 patients,AZ_AMI-1
AZ,85901,9285374375,AMI-2,97%,32 patients,AZ_AMI-2
AZ,85901,9285374375,AMI-3,100%,2 patients,AZ_AMI-3
AZ,85901,9285374375,AMI-4,71%,7 patients,AZ_AMI-4
AZ,85901,9285374375,AMI-5,100%,31 patients,AZ_AMI-5
AZ,85901,9285374375,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85901,9285374375,AMI-8A,67%,3 patients,AZ_AMI-8A
AZ,85901,9285374375,HF-1,33%,51 patients,AZ_HF-1
AZ,85901,9285374375,HF-2,88%,60 patients,AZ_HF-2
AZ,85901,9285374375,HF-3,88%,16 patients,AZ_HF-3
AZ,85901,9285374375,HF-4,89%,9 patients,AZ_HF-4
AZ,85901,9285374375,PN-2,73%,82 patients,AZ_PN-2
AZ,85901,9285374375,PN-3B,97%,105 patients,AZ_PN-3B
AZ,85901,9285374375,PN-4,90%,40 patients,AZ_PN-4
AZ,85901,9285374375,PN-5C,96%,111 patients,AZ_PN-5C
AZ,85901,9285374375,PN-6,91%,77 patients,AZ_PN-6
AZ,85901,9285374375,PN-7,69%,68 patients,AZ_PN-7
AZ,85901,9285374375,SCIP-CARD-2,68%,31 patients,AZ_SCIP-CARD-2
AZ,85901,9285374375,SCIP-INF-1,81%,198 patients,AZ_SCIP-INF-1
AZ,85901,9285374375,SCIP-INF-2,97%,201 patients,AZ_SCIP-INF-2
AZ,85901,9285374375,SCIP-INF-3,75%,196 patients,AZ_SCIP-INF-3
AZ,85901,9285374375,SCIP-INF-4,,0 patients,AZ_SCIP-INF-4
AZ,85901,9285374375,SCIP-INF-6,100%,319 patients,AZ_SCIP-INF-6
AZ,85901,9285374375,SCIP-VTE-1,84%,136 patients,AZ_SCIP-VTE-1
AZ,85901,9285374375,SCIP-VTE-2,81%,136 patients,AZ_SCIP-VTE-2
AZ,85724,5206940111,CAC-1,100%,81 patients,AZ_CAC-1
AZ,85724,5206940111,CAC-2,100%,80 patients,AZ_CAC-2
AZ,85724,5206940111,CAC-3,81%,81 patients,AZ_CAC-3
AZ,85724,5206940111,AMI-1,99%,190 patients,AZ_AMI-1
AZ,85724,5206940111,AMI-2,100%,247 patients,AZ_AMI-2
AZ,85724,5206940111,AMI-3,100%,58 patients,AZ_AMI-3
AZ,85724,5206940111,AMI-4,100%,66 patients,AZ_AMI-4
AZ,85724,5206940111,AMI-5,100%,240 patients,AZ_AMI-5
AZ,85724,5206940111,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85724,5206940111,AMI-8A,85%,20 patients,AZ_AMI-8A
AZ,85724,5206940111,HF-1,88%,240 patients,AZ_HF-1
AZ,85724,5206940111,HF-2,100%,257 patients,AZ_HF-2
AZ,85724,5206940111,HF-3,100%,142 patients,AZ_HF-3
AZ,85724,5206940111,HF-4,100%,51 patients,AZ_HF-4
AZ,85724,5206940111,PN-2,100%,58 patients,AZ_PN-2
AZ,85724,5206940111,PN-3B,89%,87 patients,AZ_PN-3B
AZ,85724,5206940111,PN-4,100%,31 patients,AZ_PN-4
AZ,85724,5206940111,PN-5C,79%,81 patients,AZ_PN-5C
AZ,85724,5206940111,PN-6,87%,46 patients,AZ_PN-6
AZ,85724,5206940111,PN-7,98%,50 patients,AZ_PN-7
AZ,85724,5206940111,SCIP-CARD-2,95%,80 patients,AZ_SCIP-CARD-2
AZ,85724,5206940111,SCIP-INF-1,96%,378 patients,AZ_SCIP-INF-1
AZ,85724,5206940111,SCIP-INF-2,97%,390 patients,AZ_SCIP-INF-2
AZ,85724,5206940111,SCIP-INF-3,93%,353 patients,AZ_SCIP-INF-3
AZ,85724,5206940111,SCIP-INF-4,93%,136 patients,AZ_SCIP-INF-4
AZ,85724,5206940111,SCIP-INF-6,100%,537 patients,AZ_SCIP-INF-6
AZ,85724,5206940111,SCIP-VTE-1,97%,177 patients,AZ_SCIP-VTE-1
AZ,85724,5206940111,SCIP-VTE-2,93%,176 patients,AZ_SCIP-VTE-2
AZ,85202,4805123000,CAC-1,100%,335 patients,AZ_CAC-1
AZ,85202,4805123000,CAC-2,99%,335 patients,AZ_CAC-2
AZ,85202,4805123000,CAC-3,22%,334 patients,AZ_CAC-3
AZ,85202,4805123000,AMI-1,99%,218 patients,AZ_AMI-1
AZ,85202,4805123000,AMI-2,99%,214 patients,AZ_AMI-2
AZ,85202,4805123000,AMI-3,95%,39 patients,AZ_AMI-3
AZ,85202,4805123000,AMI-4,99%,74 patients,AZ_AMI-4
AZ,85202,4805123000,AMI-5,99%,197 patients,AZ_AMI-5
AZ,85202,4805123000,AMI-7A,,0 patients,AZ_AMI-7A
AZ,85202,4805123000,AMI-8A,98%,51 patients,AZ_AMI-8A
AZ,85202,4805123000,HF-1,87%,233 patients,AZ_HF-1
AZ,85202,4805123000,HF-2,99%,268 patients,AZ_HF-2
AZ,85202,4805123000,HF-3,93%,99 patients,AZ_HF-3
AZ,85202,4805123000,HF-4,100%,53 patients,AZ_HF-4
AZ,85202,4805123000,PN-2,92%,99 patients,AZ_PN-2
AZ,85202,4805123000,PN-3B,95%,103 patients,AZ_PN-3B
AZ,85202,4805123000,PN-4,100%,50 patients,AZ_PN-4
AZ,85202,4805123000,PN-5C,98%,134 patients,AZ_PN-5C
AZ,85202,4805123000,PN-6,97%,100 patients,AZ_PN-6
AZ,85202,4805123000,PN-7,90%,84 patients,AZ_PN-7
AZ,85202,4805123000,SCIP-CARD-2,87%,92 patients,AZ_SCIP-CARD-2
AZ,85202,4805123000,SCIP-INF-1,91%,401 patients,AZ_SCIP-INF-1
AZ,85202,4805123000,SCIP-INF-2,99%,406 patients,AZ_SCIP-INF-2
AZ,85202,4805123000,SCIP-INF-3,86%,374 patients,AZ_SCIP-INF-3
AZ,85202,4805123000,SCIP-INF-4,90%,125 patients,AZ_SCIP-INF-4
AZ,85202,4805123000,SCIP-INF-6,100%,589 patients,AZ_SCIP-INF-6
AZ,85202,4805123000,SCIP-VTE-1,91%,220 patients,AZ_SCIP-VTE-1
AZ,85202,4805123000,SCIP-VTE-2,88%,219 patients,AZ_SCIP-VTE-2
AZ,85344,9286697300,AMI-1,100%,10 patients,AZ_AMI-1
AZ,85344,9286697300,AMI-2,86%,7 patients,AZ_AMI-2
AZ,85344,9286697300,AMI-3,100%,1 patients,AZ_AMI-3
AZ,85344,9286697300,AMI-4,100%,3 patients,AZ_AMI-4
AZ,85344,9286697300,AMI-5,62%,8 patients,AZ_AMI-5
AZ,85344,9286697300,AMI-7A,0%,1 patients,AZ_AMI-7A
AZ,85344,9286697300,AMI-8A,,0 patients,AZ_AMI-8A
AZ,85344,9286697300,HF-1,87%,38 patients,AZ_HF-1
AZ,85344,9286697300,HF-2,80%,41 patients,AZ_HF-2
AZ,85344,9286697300,HF-3,100%,10 patients,AZ_HF-3
AZ,85344,9286697300,HF-4,92%,12 patients,AZ_HF-4
AZ,85344,9286697300,PN-2,88%,57 patients,AZ_PN-2
AZ,85344,9286697300,PN-3B,73%,44 patients,AZ_PN-3B
AZ,85344,9286697300,PN-4,83%,23 patients,AZ_PN-4
